answer,question_id,motivation_src,motivation,motivation_src_link,country_code,country_name,party_id,party_name_full,party_name_short,party_image,question,question_shared_id
75.0,1323,Programa electoral 2019,"""Se refuerce la progresividad del sistema fiscal en línea con los países de nuestro entorno, convergiendo paulatinamente hacia el promedio de recaudación de la Unión Europea, incrementando la aportación de las grandes empresas, de los contribuyentes de ingresos más altos y con mayores patrimonios, y mejorando la equidad entre la fiscalidad de las rentas del capital y las rentas del trabajo, al tiempo que se reduce la carga fiscal soportada por las pymes.""",https://www.psoe.es/media-content/2019/04/PSOE-programa-electoral-elecciones-generales-28-de-abril-de-2019.pdf,SP,Spain,500,Partido Socialista Obrero Español,PSOE,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0041/candidates/0000/0000/0500/zsfdu4o2_400x400-1554972582.jpeg,Social programmes should be maintained even at the cost of higher taxes,0
100.0,1323,Programa electoral 2016,"""Creación de una cartera estatal de servicios sociales garantizados [...] Queremos resolverlo incrementando la capacidad recaudatoria, aumentando la progresividad del sistema tributario e impulsando una lucha más decidida contra el fraude fiscal""",https://lasonrisadeunpais.es/wp-content/uploads/2016/06/Podemos-Programa-Electoral-Elecciones-Generales-26J.pdf,SP,Spain,503,Unidas Podemos,Unidas Podemos,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0041/candidates/0000/0000/0503/picpodemos2-1556211612.jpeg,Social programmes should be maintained even at the cost of higher taxes,0
75.0,1323,Programa Electoral 2016 Coalición Canaria,"""Propondremos el progresivo incremento anual de la inversión en materia educativa, estableciendo como estratégica la financiación del sistema y señalando como objetivo que, al final de la legislatura, se alcance la media de los países de la Unión Europea.""",http://coalicioncanaria.org/wp-content/uploads/cc-pdf/programas-electorales/Programa%20Electoral%20Elecciones%20Generales%202016.pdf,SP,Spain,504,"Coalition for a Solidary Europe (Partido Nacionalista Vasco, Coalición Canaria, Compromiso por Galicia, Geroa Bai, Proposta per les Illes, Demòcrates Valencians)",Coalición por una Europa Solidaria,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0041/candidates/0000/0000/0504/logo-pde-1555088670.png,Social programmes should be maintained even at the cost of higher taxes,0
25.0,1323,Programa electoral 2016 ,"""No crearemos nuevos impuestos de ningún tipo. Es absolutamente imprescindible una racionalización del sistema fiscal, armonizando tributos autonómicos y eliminando figuras impositivas que apenas recaudan y que entorpecen la circulación de bienes y servicios, que afectan negativamente a la unidad de mercado.""",https://www.ciudadanos-cs.org/nuestro-proyecto?lg=es,SP,Spain,505,Citizens,Ciudadanos,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0041/candidates/0000/0000/0505/logo-ciudadanos-1554984547.png,Social programmes should be maintained even at the cost of higher taxes,0
100.0,1323,Programa Electoral 2019 En Marea,"""Suprimir toda a lexislación anti-social e recentralizadora aprobada polo goberno central. Derrogación dos RDL 16/2012 e 14/12012 (parcialmente derrogado) que impoñen recortes sanitarios e educativos, das medidas de recentralización na definición da carteira de servizos sanitarios e sociais.""",https://www.slideshare.net/20minutos/programa-electoral-de-en-marea,SP,Spain,506,"Compromise por Europa (Compromís, En Marea, Equo, Chunta Aragonesista, Més per Mallorca, PCAS-TC, Izquierda Andalucista, Nueva Canarias, Caballas, CxM)",Compromiso por Europa,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0041/candidates/0000/0000/0506/p8bcnmfo_400x400-1554990792.png,Social programmes should be maintained even at the cost of higher taxes,0
0.0,1323,Programa electoral 2019,"""Reforme el llamado “Estado del Bienestar”, eliminando el de los políticos, para garantizar su sostenibilidad y la libertad de elección de los españoles [...] La reducción del desequilibrio financiero no ha de realizarse mediante subidas de impuestos sino a través de la racionalización, reforma y reducción del gasto público.""",https://www.voxespana.es/espana/programa-economico,SP,Spain,507,Vox,Vox,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0041/candidates/0000/0000/0507/vox_logo2-1555089614.jpeg,Social programmes should be maintained even at the cost of higher taxes,0
0.0,1323,Programa electoral 2019 ,"""Defendemos que para crear empleo, la primera preocupación de los españoles, hay que bajar impuestos [...] porque la mejor manera de garantizar una sanidad, una dependencia y unos servicios públicos de la máxima calidad es que haya más españoles trabajando.""",http://www.pp.es/sites/default/files/documentos/programa-electoral-elecciones-generales-2019.pdf,SP,Spain,508,Partido Popular,PP,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0041/candidates/0000/0000/0508/logo_pp_2019-1554994897.png,Social programmes should be maintained even at the cost of higher taxes,0
100.0,1323,Programa electoral 2019 BNG,"""Protección social: [...] Incrementar con carácter global o gasto en protección social até atinxir, como mínimo, o gasto medio en protección social do conxunto da Unión Europea, e asegurar o carácter público dos servizos sociais básicos, tanto na súa titularidade como na xestión e financiamento."" ""Unha nova fiscalidade: Defenderemos unha profunda reforma do sistema fiscal que incremente a capacidade de recadación e á vez o faga desde criterios xustos."" ",https://www.bng.gal/media/bnggaliza/files/2019/04/09/Programa-electoral-Xerais-2019.pdf,SP,Spain,509,"Republics Now (Esquerra Republicana, Euskal Herria Bildu, Bloque Nacionalista Galego, Ahora Canarias, Andecha Astur, Puyalón de Cuchas.)",Ahora Repúblicas,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0041/candidates/0000/0000/0509/0vf6ezja_400x400-1554999002.png,Social programmes should be maintained even at the cost of higher taxes,0
75.0,1324,Programa electoral 2019,"""Reformar el catálogo de las políticas activas de empleo junto con un diseño de proximidad de las oficinas de empleo, que combine la gestión de las prestaciones y la cercanía con las personas beneficiarias, son ejes en los que actuar en el más corto plazo [...] Se mejorará la inserción de personas desempleadas en empleos de calidad a través de una protección por desempleo más eficiente e inclusiva que ayude a la cohesión social y a generar oportunidades, a través de los programas  de políticas activas para hacer la transición del desempleo a la incorporación en el mercado laboral.""",https://www.psoe.es/media-content/2019/04/PSOE-programa-electoral-elecciones-generales-28-de-abril-de-2019.pdf,SP,Spain,500,Partido Socialista Obrero Español,PSOE,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0041/candidates/0000/0000/0500/zsfdu4o2_400x400-1554972582.jpeg,The state should provide stronger financial support to unemployed workers,1
100.0,1324,Programa electoral 2016,"""Desarrollaremos un seguro de desempleo común que complemente los sistemas nacionales y que, en caso de crisis, actúe de estabilizador automático, además de garantizar la «portabilidad de los derechos» de los trabajadores europeos""",https://lasonrisadeunpais.es/wp-content/uploads/2016/06/Podemos-Programa-Electoral-Elecciones-Generales-26J.pdf,SP,Spain,503,Unidas Podemos,Unidas Podemos,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0041/candidates/0000/0000/0503/picpodemos2-1556211612.jpeg,The state should provide stronger financial support to unemployed workers,1
75.0,1324,Programa Electoral 2016 Coalición Canaria,"""Una de las decisiones más desafortunadas e inexplicables del Partido Popular fue la supresión del Plan Integral de Empleo de Canarias. Pese a ser la Comunidad Autónoma más castigada por la crisis económica, el Gobierno del Estado eliminó el plan que nos permitía ofrecer una respuesta a miles de desempleados de larga duración sin apenas oportunidades para retornar al mercado laboral. Es la primera medida que reclamaremos después del 26 de junio: recuperar el Plan Integral de Empleo de Canarias.""",http://coalicioncanaria.org/wp-content/uploads/cc-pdf/programas-electorales/Programa%20Electoral%20Elecciones%20Generales%202016.pdf,SP,Spain,504,"Coalition for a Solidary Europe (Partido Nacionalista Vasco, Coalición Canaria, Compromiso por Galicia, Geroa Bai, Proposta per les Illes, Demòcrates Valencians)",Coalición por una Europa Solidaria,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0041/candidates/0000/0000/0504/logo-pde-1555088670.png,The state should provide stronger financial support to unemployed workers,1
